"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","f1","f2"
"29","query_1",TRUE,1.74720412711299e-39,10794,2903,1508,0.519462624870823,0.139707244765611,"GO:1901576","GO:BP","organic substance biosynthetic process",26944,22106,0.22019420311017,0.000698066868603031
"30","query_1",TRUE,1.61430331923655e-37,10717,2903,1491,0.513606613847744,0.139124755062051,"GO:0044249","GO:BP","cellular biosynthetic process",26944,11305,0.218942731277533,0.000695153021083278
"31","query_1",TRUE,5.9755864238783e-41,7815,2903,1173,0.404064760592491,0.150095969289827,"GO:0071840","GO:BP","cellular component organization or biogenesis",26944,17446,0.218884120171674,0.000749783550336971
"32","query_1",TRUE,5.49133829665525e-69,20967,2903,2611,0.899414398897692,0.124529021796156,"GO:0009987","GO:BP","cellular process",26944,3849,0.218768328445748,0.000622429661693626
"33","query_1",TRUE,1.24821496854165e-59,3963,2903,751,0.258697898725456,0.189502901842039,"GO:0018130","GO:BP","heterocycle biosynthetic process",26944,5424,0.218759102825517,0.000945782483881713
"34","query_1",TRUE,8.61070134904095e-59,3973,2903,750,0.258353427488805,0.188774226025673,"GO:0019438","GO:BP","aromatic compound biosynthetic process",26944,5983,0.218150087260035,0.000942150099585265
"35","query_1",TRUE,9.25434298976036e-35,12286,2903,1651,0.568722011712022,0.134380595800098,"GO:0043170","GO:BP","macromolecule metabolic process",26944,10919,0.217394166831259,0.000671506311488228
"36","query_1",TRUE,5.69410615825446e-91,22653,2907,2777,0.955280357757138,0.122588619608882,"GO:0110165","GO:CC","cellular anatomical entity",26995,3439,0.217292644757434,0.000612746517665778
"37","query_1",TRUE,4.26934108356041e-34,13527,2903,1781,0.613503272476748,0.131662600724477,"GO:0065007","GO:BP","biological regulation",26944,16384,0.216798539257456,0.000657959995219538
"38","query_1",TRUE,6.73679089900999e-57,3888,2903,733,0.252497416465725,0.188528806584362,"GO:0034654","GO:BP","nucleobase-containing compound biosynthetic process",26944,9009,0.215873950817258,0.000940887733352673
"39","query_1",TRUE,3.87421716567729e-40,6589,2903,1023,0.35239407509473,0.155258764607679,"GO:0048518","GO:BP","positive regulation of biological process",26944,13226,0.215549936788875,0.000775439709562581
"40","query_1",TRUE,7.66381546798168e-31,12593,2903,1666,0.573889080261798,0.132295719844358,"GO:0050794","GO:BP","regulation of cellular process",26944,13691,0.215023231801755,0.00066109760058475
"41","query_1",TRUE,3.4874307407844e-30,13144,2903,1722,0.593179469514296,0.131010346926354,"GO:0050789","GO:BP","regulation of biological process",26944,13687,0.21461955505702,0.000654690245400487
"42","query_1",TRUE,2.3364705796183e-32,8912,2903,1264,0.435411643127799,0.141831238779174,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",26944,9002,0.213965298349556,0.000708579161438046
"43","query_1",TRUE,1.52122786217046e-40,5706,2903,916,0.315535652772993,0.160532772520154,"GO:0009889","GO:BP","regulation of biosynthetic process",26944,3787,0.212800557556046,0.00080164424586149
"44","query_1",TRUE,2.46761719032441e-38,6447,2907,995,0.342277261781906,0.154335349775089,"GO:0070013","GO:CC","intracellular organelle lumen",26995,2399,0.212743211460338,0.000770807841478526
"45","query_1",TRUE,2.64716533827379e-38,6448,2907,995,0.342277261781906,0.15431141439206,"GO:0043233","GO:CC","organelle lumen",26995,1885,0.212720470336718,0.00077068843390301
"46","query_1",TRUE,2.64716533827379e-38,6448,2907,995,0.342277261781906,0.15431141439206,"GO:0031974","GO:CC","membrane-enclosed lumen",26995,1221,0.212720470336718,0.00077068843390301
"47","query_1",TRUE,1.12579947131469e-29,10059,2907,1377,0.473684210526316,0.136892335222189,"GO:0005634","GO:CC","nucleus",26995,243,0.212401665895419,0.000683967518248447
"48","query_1",TRUE,6.32365982121237e-38,6078,2903,952,0.327936617292456,0.156630470549523,"GO:0048522","GO:BP","positive regulation of cellular process",26944,13230,0.212003117692907,0.00078221833669323
"49","query_1",TRUE,7.79621427767821e-40,5663,2903,908,0.31277988287978,0.160339042910118,"GO:0031326","GO:BP","regulation of cellular biosynthetic process",26944,7375,0.212000933924819,0.000800669105415406
"50","query_1",TRUE,2.17473705024319e-38,5506,2903,883,0.304168101963486,0.160370504903741,"GO:0010556","GO:BP","regulation of macromolecule biosynthetic process",26944,4258,0.2100130812225,0.000800796987987592
"51","query_1",TRUE,2.33095236495093e-35,4277,2884,749,0.259708737864078,0.175122749590835,"GO:0043169","GO:MF","cation binding",25063,5723,0.209188660801564,0.000874140156528275
"52","query_1",TRUE,8.67864558212248e-31,7427,2907,1080,0.371517027863777,0.145415376329608,"GO:0032991","GO:CC","protein-containing complex",26995,1340,0.209018772982388,0.000726366114751722
"53","query_1",TRUE,2.67212200370725e-35,4176,2884,735,0.254854368932039,0.176005747126437,"GO:0046872","GO:MF","metal ion binding",25063,6229,0.208215297450425,0.000878511956129384
"54","query_1",TRUE,2.61536654425765e-47,3883,2907,701,0.241142070863433,0.180530517640999,"GO:0005654","GO:CC","nucleoplasm",26995,252,0.206480117820324,0.000900966321724663
"55","query_1",TRUE,1.57680997771269e-21,9868,2903,1318,0.454013089906993,0.1335630320227,"GO:0009059","GO:BP","macromolecule biosynthetic process",26944,3272,0.206405136637695,0.000667324371035388
"56","query_1",TRUE,4.03513840120946e-35,5382,2903,855,0.294522907337237,0.158862876254181,"GO:0010468","GO:BP","regulation of gene expression",26944,4208,0.206397103198552,0.000793244709498479
"57","query_1",TRUE,4.82501258619604e-28,6555,2907,964,0.331613347093223,0.147063310450038,"GO:0043232","GO:CC","intracellular non-membrane-bounded organelle",26995,1884,0.203762418093426,0.000734502212840303
"58","query_1",TRUE,5.12089439905787e-28,6556,2907,964,0.331613347093223,0.147040878584503,"GO:0043228","GO:CC","non-membrane-bounded organelle",26995,1880,0.203740885554264,0.000734390301781849
"59","query_1",TRUE,1.19060992769357e-28,5966,2903,900,0.310024112986566,0.150854844116661,"GO:0048519","GO:BP","negative regulation of biological process",26944,13227,0.202954109820724,0.000753357778398135
"60","query_1",TRUE,1.60635111725838e-29,5599,2903,859,0.295900792283844,0.153420253616717,"GO:0048523","GO:BP","negative regulation of cellular process",26944,13231,0.20207010115267,0.000766108228171824
"61","query_1",TRUE,7.7777617629062e-21,7612,2903,1057,0.364106097140889,0.138859695218077,"GO:0016043","GO:BP","cellular component organization",26944,5137,0.201046124583928,0.000693637142464341
"62","query_1",TRUE,2.61357724009328e-16,9403,2903,1235,0.425421977264898,0.131341061363395,"GO:0010467","GO:BP","gene expression",26944,4207,0.20071509832602,0.000656198834091416
"63","query_1",TRUE,2.91543886849479e-29,5364,2903,829,0.285566655184292,0.15454884414616,"GO:0051179","GO:BP","localization",26944,14002,0.200556429176243,0.000771700109331939
"64","query_1",TRUE,4.62200896548503e-39,3949,2903,686,0.236307268343093,0.173714864522664,"GO:0019219","GO:BP","regulation of nucleobase-containing compound metabolic process",26944,5786,0.200233508464682,0.000866980978867023
"65","query_1",TRUE,4.00845068847272e-17,8721,2903,1163,0.400620048225973,0.133356266483201,"GO:1901360","GO:BP","organic cyclic compound metabolic process",26944,21926,0.200103234686855,0.000666226907260699
"66","query_1",TRUE,6.76469382106832e-17,8399,2903,1125,0.387530141233207,0.133944517204429,"GO:0046483","GO:BP","heterocycle metabolic process",26944,12593,0.199079808883383,0.000669144384406497
"67","query_1",TRUE,1.57178263736824e-16,8480,2903,1132,0.389941439889769,0.133490566037736,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",26944,2457,0.198893086181147,0.000666882087647276
"68","query_1",TRUE,4.11288032630891e-41,3494,2903,632,0.217705821563899,0.180881511161992,"GO:0032774","GO:BP","RNA biosynthetic process",26944,8092,0.197592621541348,0.000902532875688235
"69","query_1",TRUE,3.79519174681055e-41,3471,2903,629,0.216672407853944,0.181215787957361,"GO:0006351","GO:BP","DNA-templated transcription",26944,2151,0.197364292438029,0.000904188375932489
"70","query_1",TRUE,8.49134032117349e-15,8250,2903,1095,0.377196004133655,0.132727272727273,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",26944,2004,0.196359723841119,0.000663053077853028
"71","query_1",TRUE,7.17149257548654e-23,5909,2907,862,0.296525627794978,0.145879167371806,"GO:0031981","GO:CC","nuclear lumen",26995,1227,0.195553539019964,0.00072849985231398
"72","query_1",TRUE,4.81698883115749e-37,3653,2903,640,0.220461591457113,0.175198467013414,"GO:0051252","GO:BP","regulation of RNA metabolic process",26944,14047,0.195241000610128,0.000874255431482621
"73","query_1",TRUE,8.13263151395571e-36,3745,2903,648,0.223217361350327,0.173030707610147,"GO:0009893","GO:BP","positive regulation of metabolic process",26944,3791,0.194945848375451,0.000863480184928673
"74","query_1",TRUE,4.25634177978244e-17,6854,2903,948,0.326558732345849,0.138313393638751,"GO:0032502","GO:BP","developmental process",26944,7884,0.194322025212668,0.000690835462741341
"75","query_1",TRUE,1.98574341980737e-09,10191,2907,1267,0.435844513243894,0.124325385143754,"GO:0016020","GO:CC","membrane",26995,720,0.19346465109177,0.000621183941291989
"76","query_1",TRUE,9.60918610556523e-37,3518,2903,621,0.21391663796073,0.176520750426379,"GO:0006996","GO:BP","organelle organization",26944,2642,0.19342781498209,0.000880786722672032
"77","query_1",TRUE,9.93758357351721e-67,1895,2907,462,0.158926728586171,0.243799472295515,"GO:0005739","GO:CC","mitochondrion",26995,310,0.192419825072886,0.00121434025445948
"78","query_1",TRUE,3.3167505305372e-37,3365,2907,599,0.206054351565187,0.178008915304606,"GO:0031090","GO:CC","organelle membrane",26995,1045,0.191007653061224,0.000888126460905014
"79","query_1",TRUE,2.50501942037999e-16,6269,2903,875,0.301412332070272,0.139575689902696,"GO:0048856","GO:BP","anatomical structure development",26944,13525,0.190798081116441,0.000697071463368098
"80","query_1",TRUE,2.02347657011771e-34,3502,2903,611,0.210471925594213,0.174471730439749,"GO:0051641","GO:BP","cellular localization",26944,14309,0.190788446526151,0.000870554526135514
"81","query_1",TRUE,6.13180032062635e-35,3354,2903,593,0.204271443334482,0.1768038163387,"GO:2001141","GO:BP","regulation of RNA biosynthetic process",26944,27046,0.189547706568643,0.000882110341144646
"82","query_1",TRUE,9.63171763977126e-35,3344,2903,591,0.203582500861178,0.176734449760766,"GO:0006355","GO:BP","regulation of DNA-templated transcription",26944,2155,0.189210821194173,0.000881758563763005
"83","query_1",TRUE,1.09253428450573e-26,4287,2907,680,0.233918128654971,0.158619080942384,"GO:0012505","GO:CC","endomembrane system",26995,687,0.189046427578538,0.000791753191900598
"84","query_1",TRUE,5.7380342348315e-15,4726,2884,717,0.248613037447989,0.151713922979264,"GO:0003676","GO:MF","nucleic acid binding",25063,323,0.188436268068331,0.000757414101635043
"85","query_1",TRUE,2.17436270237888e-32,3427,2903,594,0.204615914571133,0.17332944266122,"GO:0010604","GO:BP","positive regulation of macromolecule metabolic process",26944,4301,0.187677725118483,0.000864815757117805
"86","query_1",TRUE,4.81295407546664e-26,3987,2903,643,0.221495005167069,0.161274140958114,"GO:0048583","GO:BP","regulation of response to stimulus",26944,13279,0.186647314949202,0.00080490554251948
"87","query_1",TRUE,9.17379207019613e-40,2343,2884,487,0.168862690707351,0.207853179684166,"GO:1901363","GO:MF","heterocyclic compound binding",25063,10912,0.18634015687775,0.00103607762710566
"88","query_1",TRUE,0.0210355119794277,10506,2903,1240,0.427144333448157,0.118027793641729,"GO:0050896","GO:BP","response to stimulus",26944,13774,0.184950406443433,0.000589731584145066
"89","query_1",TRUE,7.01010016089045e-30,3434,2903,586,0.201860144677919,0.170646476412347,"GO:0031325","GO:BP","positive regulation of cellular metabolic process",26944,7374,0.184945557834938,0.000851432942754211
"90","query_1",TRUE,3.93307679296425e-19,4696,2903,701,0.241474336892869,0.14927597955707,"GO:0051234","GO:BP","establishment of localization",26944,14032,0.184497960257929,0.000745228174302598
"91","query_1",TRUE,9.26057060874982e-63,1707,2903,425,0.146400275576989,0.248974809607499,"GO:1901566","GO:BP","organonitrogen compound biosynthetic process",26944,22100,0.184381778741866,0.00123960373514481
"92","query_1",TRUE,1.0819413932855e-16,4879,2903,711,0.244919049259387,0.145726583316253,"GO:0007275","GO:BP","multicellular organism development",26944,2835,0.182729375481881,0.000727550686798639
"93","query_1",TRUE,3.97709027101327e-06,7680,2903,966,0.33275921460558,0.12578125,"GO:0090304","GO:BP","nucleic acid metabolic process",26944,18717,0.182556930926958,0.000628312502865944
"94","query_1",TRUE,3.06279418666183e-33,2937,2903,531,0.182914226662074,0.180796731358529,"GO:0043412","GO:BP","macromolecule modification",26944,11034,0.181849315068493,0.000901755366166173
"95","query_1",TRUE,3.24678222653323e-19,4368,2903,661,0.2276954874268,0.151327838827839,"GO:0044085","GO:BP","cellular component biogenesis",26944,11271,0.181818181818182,0.000755384111677998
"96","query_1",TRUE,1.2059534715754e-38,2200,2884,462,0.160194174757282,0.21,"GO:1901265","GO:MF","nucleoside phosphate binding",25063,10909,0.181746656176239,0.00104657010433987
"97","query_1",TRUE,1.2059534715754e-38,2200,2884,462,0.160194174757282,0.21,"GO:0000166","GO:MF","nucleotide binding",25063,31,0.181746656176239,0.00104657010433987
"98","query_1",TRUE,3.35135979807663e-32,2483,2884,485,0.168169209431345,0.195328231977447,"GO:0043168","GO:MF","anion binding",25063,5722,0.180734115893423,0.000973813453483843
"99","query_1",TRUE,7.29691828974002e-29,3092,2903,537,0.184981054081984,0.173673997412678,"GO:0033036","GO:BP","macromolecule localization",26944,8276,0.179149291075897,0.000866336533831087
"100","query_1",TRUE,4.64034281938686e-16,4397,2903,649,0.223561832586979,0.147600636797817,"GO:0006810","GO:BP","transport",26944,2519,0.177808219178082,0.000736787074779347
"101","query_1",TRUE,0.000134398608053164,7123,2903,889,0.306234929383396,0.124806963358136,"GO:0016070","GO:BP","RNA metabolic process",26944,5158,0.177338918811091,0.000623399645805218
"102","query_1",TRUE,8.18362546701769e-29,2944,2903,517,0.178091629348949,0.175611413043478,"GO:0051173","GO:BP","positive regulation of nitrogen compound metabolic process",26944,13997,0.176842825380537,0.000875897816439264
"103","query_1",TRUE,4.70956799874703e-33,2571,2903,480,0.165346193592835,0.186697782963827,"GO:0006366","GO:BP","transcription by RNA polymerase II",26944,2164,0.175374497625137,0.00093086125028241
"104","query_1",TRUE,4.8535463435688e-29,2827,2903,502,0.172924560799173,0.177573399363283,"GO:0009891","GO:BP","positive regulation of biosynthetic process",26944,3789,0.17521815008726,0.000885593493181195
"105","query_1",TRUE,5.58046603639379e-29,2799,2903,498,0.171546675852566,0.177920685959271,"GO:0031328","GO:BP","positive regulation of cellular biosynthetic process",26944,7377,0.174675552437741,0.000887302751083962
"106","query_1",TRUE,4.84104961097677e-17,3936,2903,597,0.205649328281089,0.151676829268293,"GO:0006950","GO:BP","response to stress",26944,2613,0.174586927913438,0.000756988352903659
"107","query_1",TRUE,5.82726760804686e-10,4777,2903,660,0.227351016190148,0.138162026376387,"GO:0030154","GO:BP","cell differentiation",26944,6924,0.171875,0.000689762204480006
"108","query_1",TRUE,6.08111930444253e-10,4778,2903,660,0.227351016190148,0.138133110087903,"GO:0048869","GO:BP","cellular developmental process",26944,13537,0.171852623356334,0.000689618061306001
"109","query_1",TRUE,9.19800734682527e-28,2697,2903,480,0.165346193592835,0.17797552836485,"GO:0010557","GO:BP","positive regulation of macromolecule biosynthetic process",26944,4259,0.171428571428571,0.000887489449506935
"110","query_1",TRUE,2.92482716960918e-33,2040,2884,422,0.146324549237171,0.206862745098039,"GO:0017076","GO:MF","purine nucleotide binding",25063,3134,0.17140536149472,0.0010306710107903
"111","query_1",TRUE,1.64532996472137e-30,2485,2903,460,0.1584567688598,0.185110663983903,"GO:0006357","GO:BP","regulation of transcription by RNA polymerase II",26944,2157,0.170749814402376,0.000922858091509405
"112","query_1",TRUE,2.08980859169171e-16,3616,2903,554,0.190837065105064,0.15320796460177,"GO:0023051","GO:BP","regulation of signaling",26944,6876,0.16996471851511,0.000764505420881624
"113","query_1",TRUE,3.38826781474696e-16,3616,2903,553,0.190492593868412,0.152931415929204,"GO:0010646","GO:BP","regulation of cell communication",26944,4342,0.169657922994324,0.000763125447197722
"114","query_1",TRUE,8.7751583069248e-27,2604,2903,464,0.159834653806407,0.178187403993856,"GO:0070727","GO:BP","cellular macromolecule localization",26944,16772,0.168512801888506,0.000888460827781251
"115","query_1",TRUE,5.10335041661926e-26,2594,2903,460,0.1584567688598,0.177332305319969,"GO:0008104","GO:BP","protein localization",26944,3157,0.167364016736402,0.000884187743812368
"116","query_1",TRUE,5.87601441510829e-11,4117,2903,587,0.202204615914571,0.142579548214719,"GO:0048731","GO:BP","system development",26944,13413,0.167236467236467,0.000711643247299665
"117","query_1",TRUE,1.62515064869813e-20,3005,2903,494,0.170168790905959,0.164392678868552,"GO:0009966","GO:BP","regulation of signal transduction",26944,3842,0.167230873392011,0.000819983019379983
"118","query_1",TRUE,5.04779371562676e-25,2284,2884,432,0.149791955617198,0.189141856392294,"GO:0097367","GO:MF","carbohydrate derivative binding",25063,9101,0.1671826625387,0.000942733315584342
"119","query_1",TRUE,9.11677928970619e-24,2728,2903,470,0.161901481226318,0.172287390029326,"GO:0036211","GO:BP","protein modification process",26944,9821,0.166933049191973,0.000859151286487653
"120","query_1",TRUE,4.72735257400483e-22,2330,2884,428,0.148404993065187,0.183690987124464,"GO:0019899","GO:MF","enzyme binding",25063,3728,0.164173379363253,0.000915621617227378
"121","query_1",TRUE,5.66382751990681e-15,3336,2903,512,0.176369273165691,0.15347721822542,"GO:0009892","GO:BP","negative regulation of metabolic process",26944,3790,0.164128866805578,0.000765720259357827
"122","query_1",TRUE,5.62667381486804e-22,2304,2884,424,0.147018030513176,0.184027777777778,"GO:0016740","GO:MF","transferase activity",25063,2939,0.163454124903624,0.000917268443802164
"123","query_1",TRUE,5.44767664817309e-29,1940,2884,394,0.136615811373093,0.203092783505155,"GO:0032553","GO:MF","ribonucleotide binding",25063,4451,0.16334991708126,0.0010117039251031
"124","query_1",TRUE,5.98520144052942e-29,1921,2884,391,0.135575589459085,0.20353982300885,"GO:0032555","GO:MF","purine ribonucleotide binding",25063,4453,0.162747138397503,0.0010138937148962
"125","query_1",TRUE,3.58029846882556e-24,2450,2903,434,0.149500516706855,0.177142857142857,"GO:0006793","GO:BP","phosphorus metabolic process",26944,2507,0.16215206426303,0.000883098332185373
"126","query_1",TRUE,6.96944888212849e-15,3165,2903,490,0.168790905959352,0.154818325434439,"GO:0051239","GO:BP","regulation of multicellular organismal process",26944,14037,0.161502966381015,0.000772320658080247
"127","query_1",TRUE,3.40783548818391e-22,2495,2903,433,0.149156045470203,0.173547094188377,"GO:0009056","GO:BP","catabolic process",26944,3269,0.160429788810671,0.000865218707507121
"128","query_1",TRUE,6.59533838859536e-18,2394,2884,421,0.145977808599168,0.175856307435255,"GO:0003677","GO:MF","DNA binding",25063,324,0.159530125047366,0.000876641359981009
"129","query_1",TRUE,3.34740250722076e-22,2428,2903,424,0.146055804340338,0.174629324546952,"GO:0006796","GO:BP","phosphate-containing compound metabolic process",26944,2510,0.159069592946914,0.000870544490675011
"130","query_1",TRUE,8.74895951810869e-18,2369,2884,417,0.144590846047157,0.176023638666104,"GO:0042802","GO:MF","identical protein binding",25063,5644,0.158766419189035,0.000877447700329516
"131","query_1",TRUE,4.14483877558995e-16,2477,2884,425,0.147364771151179,0.171578522406136,"GO:0016787","GO:MF","hydrolase activity",25063,2979,0.158552508860287,0.000855402723602272
"132","query_1",TRUE,4.94113487328866e-27,1841,2884,373,0.129334257975035,0.202607278652906,"GO:0035639","GO:MF","purine ribonucleoside triphosphate binding",25063,5351,0.157883597883598,0.00100908446550987
"133","query_1",TRUE,4.97799645899549e-13,3109,2903,474,0.163279366172925,0.152460598263107,"GO:0010605","GO:BP","negative regulation of macromolecule metabolic process",26944,4302,0.157684630738523,0.000760527652159682
"134","query_1",TRUE,7.47569693069793e-13,3108,2903,473,0.162934894936273,0.152187902187902,"GO:0031324","GO:BP","negative regulation of cellular metabolic process",26944,7373,0.157378140076526,0.000759166778348178
"135","query_1",TRUE,1.64412079878817e-16,2610,2903,426,0.146744746813641,0.163218390804598,"GO:0035556","GO:BP","intracellular signal transduction",26944,9405,0.154543805550517,0.000813828979380134
"136","query_1",TRUE,3.62552418265528e-23,2125,2903,386,0.132965897347571,0.181647058823529,"GO:0012501","GO:BP","programmed cell death",26944,4630,0.153540175019889,0.000905143961271094
"137","query_1",TRUE,3.62552418265528e-23,2125,2903,386,0.132965897347571,0.181647058823529,"GO:0008219","GO:BP","cell death",26944,3180,0.153540175019889,0.000905143961271094
"138","query_1",TRUE,1.83466094793019e-21,2219,2903,393,0.135377196004134,0.177106804867057,"GO:0051172","GO:BP","negative regulation of nitrogen compound metabolic process",26944,13996,0.153455681374463,0.000882647222973982
"139","query_1",TRUE,4.07021181933059e-10,3134,2903,462,0.159145711333104,0.147415443522655,"GO:0065008","GO:BP","regulation of biological quality",26944,16385,0.153056153718734,0.000735374288799947
"140","query_1",TRUE,8.27524919511523e-09,3202,2903,463,0.159490182569755,0.144597126795753,"GO:0048468","GO:BP","cell development",26944,13194,0.151678951678952,0.000721350655097012
"141","query_1",TRUE,5.54839056428057e-26,1678,2884,345,0.119625520110957,0.205601907032181,"GO:0030554","GO:MF","adenyl nucleotide binding",25063,3946,0.151249451994739,0.00102361130066876
"142","query_1",TRUE,1.75964795114019e-12,2766,2903,428,0.147433689286945,0.154736080983369,"GO:0007166","GO:BP","cell surface receptor signaling pathway",26944,2761,0.150996648438878,0.000771655715345582
"143","query_1",TRUE,2.84428719133301e-16,2419,2903,400,0.137788494660696,0.165357585779248,"GO:0071702","GO:BP","organic substance transport",26944,17372,0.150319428786171,0.000824314814070642
"144","query_1",TRUE,4.26524403477965e-22,2050,2903,372,0.128143300034447,0.181463414634146,"GO:0006915","GO:BP","apoptotic process",26944,2593,0.150211992731678,0.000904116281019756
"145","query_1",TRUE,8.83938442551594e-08,3162,2903,452,0.155700998966586,0.142947501581278,"GO:0070887","GO:BP","cellular response to chemical stimulus",26944,16854,0.149051937345425,0.000713100781492195
"146","query_1",TRUE,1.10041398646859e-16,2373,2907,392,0.13484692122463,0.165191740412979,"GO:0005856","GO:CC","cytoskeleton",26995,399,0.148484848484848,0.000823436861613243
"147","query_1",TRUE,5.51783487886684e-11,2761,2903,420,0.144677919393731,0.152118797537124,"GO:0009653","GO:BP","anatomical structure morphogenesis",26944,3608,0.148305084745763,0.000758599949607289
