"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","f1","f2"
"14","query_1",TRUE,4.58723940311421e-34,1465,1210,183,0.151239669421488,0.124914675767918,"GO:0007155","GO:BP","cell adhesion",26944,2750,0.136822429906542,0.000623286388174588
"15","query_1",TRUE,3.25139469749111e-33,1760,1210,203,0.167768595041322,0.115340909090909,"GO:0048870","GO:BP","cell motility",26944,13538,0.136700336700337,0.000575715035237731
"16","query_1",TRUE,2.68345358672692e-33,1538,1210,187,0.154545454545455,0.121586475942783,"GO:0016477","GO:BP","cell migration",26944,5292,0.136098981077147,0.000606739021106082
"17","query_1",TRUE,3.42055333591509e-39,4879,1210,413,0.341322314049587,0.084648493543759,"GO:0007275","GO:BP","multicellular organism development",26944,2835,0.13565445886024,0.000422980218249599
"18","query_1",TRUE,7.32506270397415e-45,6589,1210,522,0.431404958677686,0.0792229473364699,"GO:0048518","GO:BP","positive regulation of biological process",26944,13226,0.133863315809719,0.00039593296445326
"19","query_1",TRUE,2.09579400555832e-33,4117,1210,354,0.292561983471074,0.0859849404906485,"GO:0048731","GO:BP","system development",26944,13413,0.132907828045804,0.000429609043634444
"20","query_1",TRUE,1.92766059146258e-40,6078,1210,483,0.399173553719008,0.079466929911155,"GO:0048522","GO:BP","positive regulation of cellular process",26944,13230,0.132546652030735,0.000397136995818961
"21","query_1",TRUE,2.10758315977389e-30,3162,1210,289,0.238842975206612,0.0913978494623656,"GO:0070887","GO:BP","cellular response to chemical stimulus",26944,16854,0.13220494053065,0.000456552475888816
"22","query_1",TRUE,1.34519143813285e-29,2761,1210,262,0.216528925619835,0.0948931546541108,"GO:0009653","GO:BP","anatomical structure morphogenesis",26944,3608,0.131956685973306,0.000473946509166885
"23","query_1",TRUE,7.97675484299167e-30,3202,1210,290,0.239669421487603,0.0905683947532792,"GO:0048468","GO:BP","cell development",26944,13194,0.131459655485041,0.000452414567749082
"24","query_1",TRUE,4.16581061799756e-49,10460,1223,767,0.627146361406378,0.0733269598470363,"GO:0005515","GO:MF","protein binding",25063,1492,0.131301891637422,0.000366527661727941
"25","query_1",TRUE,1.28892999969838e-31,1160,1210,155,0.128099173553719,0.133620689655172,"GO:0001775","GO:BP","cell activation",26944,445,0.130801687763713,0.000666365727305948
"26","query_1",TRUE,3.26789605826061e-28,1794,1210,195,0.161157024793388,0.108695652173913,"GO:0141124","GO:BP","intracellular signaling cassette",26944,20599,0.12982689747004,0.000542563403402846
"27","query_1",TRUE,1.49970989976319e-27,2698,1210,253,0.209090909090909,0.0937731653076353,"GO:0050793","GO:BP","regulation of developmental process",26944,13690,0.129477993858751,0.000468340722503494
"28","query_1",TRUE,1.43754843243148e-31,4777,1210,387,0.319834710743802,0.0810131881934268,"GO:0030154","GO:BP","cell differentiation",26944,6924,0.12928010689828,0.00040480959827616
"29","query_1",TRUE,1.50648707388646e-31,4778,1210,387,0.319834710743802,0.0809962327333612,"GO:0048869","GO:BP","cellular developmental process",26944,13537,0.129258517034068,0.000404724928231917
"30","query_1",TRUE,1.26253461259652e-36,6269,1210,483,0.399173553719008,0.0770457808262881,"GO:0048856","GO:BP","anatomical structure development",26944,13525,0.129161652627357,0.000385043108087101
"31","query_1",TRUE,2.65904921462307e-37,6862,1233,521,0.422546634225466,0.0759253861847858,"GO:0071944","GO:CC","cell periphery",26995,2793,0.128721432983323,0.000379456474121032
"32","query_1",TRUE,5.84036947195902e-27,1819,1210,194,0.160330578512397,0.106652006597031,"GO:0009607","GO:BP","response to biotic stimulus",26944,3572,0.12809508088478,0.000532374692992687
"33","query_1",TRUE,7.05571402823124e-27,1778,1210,191,0.157851239669421,0.107424071991001,"GO:0051707","GO:BP","response to other organism",26944,14359,0.127844712182062,0.000536208082424447
"34","query_1",TRUE,9.42925018418962e-27,1782,1210,191,0.157851239669421,0.107182940516274,"GO:0043207","GO:BP","response to external biotic stimulus",26944,10929,0.127673796791444,0.00053500651251383
"35","query_1",TRUE,2.41173011453163e-27,1550,1210,176,0.145454545454545,0.113548387096774,"GO:2000026","GO:BP","regulation of multicellular organismal development",26944,26054,0.127536231884058,0.000566636081196375
"36","query_1",TRUE,9.36111081274322e-32,912,1210,135,0.111570247933884,0.148026315789474,"GO:0050776","GO:BP","regulation of immune response",26944,13679,0.127238454288407,0.000737684762711401
"37","query_1",TRUE,5.70431328976063e-26,1940,1210,200,0.165289256198347,0.103092783505155,"GO:0044419","GO:BP","biological process involved in interspecies interaction between organisms",26944,11378,0.126984126984127,0.000514661417120212
"38","query_1",TRUE,4.35001643758839e-30,1031,1210,142,0.117355371900826,0.137730358874879,"GO:0045321","GO:BP","leukocyte activation",26944,11749,0.126729138777332,0.000686637170281183
"39","query_1",TRUE,7.9518598139368e-35,6895,1210,511,0.422314049586777,0.0741116751269036,"GO:0007165","GO:BP","signal transduction",26944,2760,0.126095003084516,0.000370395874181378
"40","query_1",TRUE,5.4800892024516e-32,6367,1233,479,0.388483373884834,0.0752316632637035,"GO:0005886","GO:CC","plasma membrane",26995,422,0.126052631578947,0.000375976292300767
"41","query_1",TRUE,1.57836643833991e-34,6854,1210,508,0.419834710743802,0.0741173037642253,"GO:0032502","GO:BP","developmental process",26944,7884,0.125992063492063,0.000370423033312552
"42","query_1",TRUE,1.78691402894214e-27,1273,1210,156,0.128925619834711,0.12254516889238,"GO:0040011","GO:BP","locomotion",26944,10240,0.12565445026178,0.000611273290100116
"43","query_1",TRUE,9.51621934541131e-52,10506,1210,735,0.607438016528926,0.0699600228440891,"GO:0050896","GO:BP","response to stimulus",26944,13774,0.125469443496074,0.00034969942501802
"44","query_1",TRUE,9.2151795342681e-31,5966,1210,450,0.371900826446281,0.0754274220583305,"GO:0048519","GO:BP","negative regulation of biological process",26944,13227,0.125418060200669,0.000376945983640544
"45","query_1",TRUE,4.29311906963527e-24,3005,1210,263,0.217355371900826,0.0875207986688852,"GO:0009966","GO:BP","regulation of signal transduction",26944,3842,0.124792408066429,0.000437163919847741
"46","query_1",TRUE,1.44977365768544e-37,8752,1210,613,0.506611570247934,0.0700411334552102,"GO:0051716","GO:BP","cellular response to stimulus",26944,14364,0.123067657096968,0.000350084665663433
"47","query_1",TRUE,1.57064147309072e-32,7472,1210,534,0.441322314049587,0.0714668094218415,"GO:0023052","GO:BP","signaling",26944,6877,0.123013130615066,0.000357189440837991
"48","query_1",TRUE,1.15962023760008e-32,7582,1210,540,0.446280991735537,0.0712213136375626,"GO:0007154","GO:BP","cell communication",26944,2749,0.122838944494995,0.000355964548567737
"49","query_1",TRUE,6.60421145670296e-30,830,1210,125,0.103305785123967,0.150602409638554,"GO:0001816","GO:BP","cytokine production",26944,478,0.122549019607843,0.000750277602713004
"50","query_1",TRUE,2.8363866213239e-22,3427,1210,283,0.233884297520661,0.0825795156113219,"GO:0010604","GO:BP","positive regulation of macromolecule metabolic process",26944,4301,0.122061677808928,0.000412533436345216
"51","query_1",TRUE,3.82652676727457e-25,1281,1210,152,0.125619834710744,0.118657298985168,"GO:0098542","GO:BP","defense response to other organism",26944,19336,0.122039341629868,0.000591888787212087
"52","query_1",TRUE,1.31339902643232e-29,824,1210,124,0.102479338842975,0.150485436893204,"GO:0001817","GO:BP","regulation of cytokine production",26944,479,0.121927236971485,0.000749675040053203
"53","query_1",TRUE,1.99927750559839e-25,5599,1210,414,0.342148760330579,0.0739417753170209,"GO:0048523","GO:BP","negative regulation of cellular process",26944,13231,0.121603759729769,0.000369509239962335
"54","query_1",TRUE,6.15434307750469e-22,3616,1210,293,0.242148760330578,0.0810287610619469,"GO:0010646","GO:BP","regulation of cell communication",26944,4342,0.121425611272275,0.000404805161611207
"55","query_1",TRUE,1.87666615644829e-21,3434,1210,281,0.232231404958678,0.0818287711124054,"GO:0031325","GO:BP","positive regulation of cellular metabolic process",26944,7374,0.121016365202412,0.000408783759210364
"56","query_1",TRUE,1.32982352914767e-21,3616,1210,292,0.241322314049587,0.0807522123893805,"GO:0023051","GO:BP","regulation of signaling",26944,6876,0.1210111893908,0.000403423574028917
"57","query_1",TRUE,4.60909375100312e-21,2697,1210,236,0.19504132231405,0.0875046347793845,"GO:0010557","GO:BP","positive regulation of macromolecule biosynthetic process",26944,4259,0.120808804709496,0.000437032990435274
"58","query_1",TRUE,8.25662133952567e-21,3745,1210,297,0.245454545454545,0.079305740987984,"GO:0009893","GO:BP","positive regulation of metabolic process",26944,3791,0.119878910191726,0.00039620866989948
"59","query_1",TRUE,2.78090219875451e-20,2799,1210,240,0.198347107438017,0.0857449088960343,"GO:0031328","GO:BP","positive regulation of cellular biosynthetic process",26944,7377,0.119730606136194,0.000428261703589368
"60","query_1",TRUE,4.83964746384407e-20,2827,1210,241,0.199173553719008,0.0852493809692253,"GO:0009891","GO:BP","positive regulation of biosynthetic process",26944,3789,0.119395590785237,0.000425791291596364
"61","query_1",TRUE,5.14932921831346e-34,10191,1233,679,0.550689375506894,0.0666274163477578,"GO:0016020","GO:CC","membrane",26995,720,0.118872549019608,0.000333036347312277
"62","query_1",TRUE,6.07338882182375e-29,744,1210,116,0.0958677685950413,0.155913978494624,"GO:0050778","GO:BP","positive regulation of immune response",26944,13681,0.118730808597748,0.00077641310531776
"63","query_1",TRUE,1.91137085324441e-19,3435,1210,275,0.227272727272727,0.0800582241630277,"GO:0010033","GO:BP","response to organic substance",26944,3883,0.118406889128095,0.000399938918419732
"64","query_1",TRUE,1.74764497527805e-36,11561,1233,751,0.609083536090835,0.064959778565868,"GO:0005737","GO:CC","cytoplasm",26995,309,0.117398780678443,0.000324712315049637
"65","query_1",TRUE,4.34927765299377e-19,2122,1210,195,0.161157024793388,0.0918944392082941,"GO:0009888","GO:BP","tissue development",26944,3786,0.117046818727491,0.000458818131551393
"66","query_1",TRUE,8.02627489287824e-20,1722,1210,171,0.141322314049587,0.0993031358885017,"GO:1902531","GO:BP","regulation of intracellular signal transduction",26944,22895,0.116643929058663,0.000495644990652309
"67","query_1",TRUE,6.82807626369745e-23,1126,1210,136,0.112396694214876,0.120781527531083,"GO:0032101","GO:BP","regulation of response to external stimulus",26944,7632,0.116438356164384,0.00060228958614734
"68","query_1",TRUE,3.64837262933039e-18,2420,1210,211,0.174380165289256,0.0871900826446281,"GO:0071310","GO:BP","cellular response to organic substance",26944,17066,0.116253443526171,0.00043540615552873
"69","query_1",TRUE,1.13270320707599e-27,9132,1210,601,0.496694214876033,0.0658125273762593,"GO:0032501","GO:BP","multicellular organismal process",26944,7883,0.116225101527751,0.000328953670077531
"70","query_1",TRUE,6.14429246010329e-20,1613,1210,164,0.135537190082645,0.101673899566026,"GO:0009967","GO:BP","positive regulation of signal transduction",26944,3843,0.116188452001417,0.00050741789266874
"71","query_1",TRUE,3.51916476334809e-19,1761,1210,172,0.142148760330579,0.097671777399205,"GO:0045595","GO:BP","regulation of cell differentiation",26944,11842,0.115785930663076,0.000487521435353807
"72","query_1",TRUE,5.20496042951393e-26,800,1210,116,0.0958677685950413,0.145,"GO:0030155","GO:BP","regulation of cell adhesion",26944,6925,0.115422885572139,0.000722268920643816
"73","query_1",TRUE,3.57156345177837e-17,2450,1210,210,0.173553719008264,0.0857142857142857,"GO:0006793","GO:BP","phosphorus metabolic process",26944,2507,0.114754098360656,0.000428042926590638
"74","query_1",TRUE,8.43550557022077e-24,934,1210,123,0.101652892561983,0.13169164882227,"GO:0098609","GO:BP","cell-cell adhesion",26944,19347,0.114738805970149,0.000656332541821189
"75","query_1",TRUE,3.43675730657677e-21,1214,1210,139,0.114876033057851,0.114497528830313,"GO:0051241","GO:BP","negative regulation of multicellular organismal process",26944,14039,0.114686468646865,0.00057106468642797
"76","query_1",TRUE,6.53034882619153e-21,1236,1210,140,0.115702479338843,0.113268608414239,"GO:0006468","GO:BP","protein phosphorylation",26944,2231,0.114472608340147,0.000564960351889591
"77","query_1",TRUE,1.63245737514937e-21,1150,1210,135,0.111570247933884,0.117391304347826,"GO:0140546","GO:BP","defense response to symbiont",26944,20385,0.114406779661017,0.000585416621495631
"78","query_1",TRUE,1.6794447781758e-23,941,1210,123,0.101652892561983,0.130712008501594,"GO:0060284","GO:BP","regulation of cell development",26944,14966,0.114365411436541,0.000651465798045603
"79","query_1",TRUE,6.06340149195758e-17,2428,1210,208,0.171900826446281,0.085667215815486,"GO:0006796","GO:BP","phosphate-containing compound metabolic process",26944,2510,0.11434854315558,0.000427803087175163
"80","query_1",TRUE,4.55920518552021e-23,977,1210,125,0.103305785123967,0.127942681678608,"GO:0045087","GO:BP","innate immune response",26944,11659,0.114311842706904,0.000637738833193031
"81","query_1",TRUE,6.91333666948189e-25,811,1210,115,0.0950413223140496,0.141800246609125,"GO:0006954","GO:BP","inflammatory response",26944,2616,0.113805047006432,0.00070636651208501
"82","query_1",TRUE,4.35905485575774e-19,1480,1210,153,0.126446280991736,0.103378378378378,"GO:0051094","GO:BP","positive regulation of developmental process",26944,13928,0.113754646840149,0.000515837561740362
"83","query_1",TRUE,8.44658603852835e-18,1799,1210,171,0.141322314049587,0.0950528071150639,"GO:0042127","GO:BP","regulation of cell population proliferation",26944,10326,0.113659022931206,0.000474466225496317
"84","query_1",TRUE,7.40437773361351e-23,1037,1233,129,0.104622871046229,0.124397299903568,"GO:0009986","GO:CC","cell surface",26995,661,0.113656387665198,0.000620143113647235
"85","query_1",TRUE,5.41224900706114e-16,3260,1210,254,0.209917355371901,0.0779141104294478,"GO:0048513","GO:BP","animal organ development",26944,13223,0.113646532438479,0.00038920939925376
"86","query_1",TRUE,5.97152778386299e-19,1470,1210,152,0.125619834710744,0.103401360544218,"GO:0016310","GO:BP","phosphorylation",26944,5261,0.113432835820896,0.00051594507900409
"87","query_1",TRUE,1.17025769193519e-20,1188,1210,136,0.112396694214876,0.114478114478114,"GO:0034097","GO:BP","response to cytokine",26944,8691,0.113427856547123,0.000570936798136059
"88","query_1",TRUE,1.64156442541945e-34,16378,1223,996,0.814390842191333,0.0608132861155208,"GO:0005488","GO:MF","binding",25063,1480,0.113175387762059,0.000304009677030924
"89","query_1",TRUE,2.9541494320927e-36,13144,1210,812,0.671074380165289,0.0617772367620207,"GO:0050789","GO:BP","regulation of biological process",26944,13687,0.113139194649575,0.000308815112164159
"90","query_1",TRUE,1.44972482302757e-16,2168,1210,191,0.157851239669421,0.08809963099631,"GO:0008283","GO:BP","cell population proliferation",26944,3185,0.113084665482534,0.000439884386407342
"91","query_1",TRUE,7.42602812419341e-12,6018,1223,409,0.334423548650859,0.0679627783316716,"GO:0043167","GO:MF","ion binding",25063,5721,0.112967822124016,0.000339641333769026
"92","query_1",TRUE,9.93518410506869e-24,848,1210,116,0.0958677685950413,0.136792452830189,"GO:0046649","GO:BP","lymphocyte activation",26944,12692,0.112730806608358,0.000681531094856203
"93","query_1",TRUE,2.30573515111578e-16,2161,1210,190,0.15702479338843,0.0879222582137899,"GO:0032879","GO:BP","regulation of localization",26944,8155,0.112726194007713,0.000438996776839454
"94","query_1",TRUE,2.86553822393769e-32,12593,1210,776,0.641322314049587,0.0616215357738426,"GO:0050794","GO:BP","regulation of cellular process",26944,13691,0.112439324784467,0.000308033685230063
"95","query_1",TRUE,2.52797306815363e-16,2050,1210,183,0.151239669421488,0.0892682926829268,"GO:0006915","GO:BP","apoptotic process",26944,2593,0.112269938650307,0.000445683808039357
"96","query_1",TRUE,6.46275429505648e-24,795,1210,112,0.0925619834710744,0.140880503144654,"GO:0002252","GO:BP","immune effector process",26944,791,0.111720698254364,0.000701732401867109
"97","query_1",TRUE,9.78151757739615e-16,2125,1210,186,0.153719008264463,0.0875294117647059,"GO:0012501","GO:BP","programmed cell death",26944,4630,0.111544227886057,0.000437024940966389
"98","query_1",TRUE,9.78151757739615e-16,2125,1210,186,0.153719008264463,0.0875294117647059,"GO:0008219","GO:BP","cell death",26944,3180,0.111544227886057,0.000437024940966389
"99","query_1",TRUE,7.48949189198774e-19,1285,1210,139,0.114876033057851,0.108171206225681,"GO:0010628","GO:BP","positive regulation of gene expression",26944,4324,0.111422845691383,0.000539585799965063
"100","query_1",TRUE,1.11185381739211e-33,13527,1210,821,0.678512396694215,0.060693427958897,"GO:0065007","GO:BP","biological regulation",26944,16384,0.111420234783199,0.000303399291575588
"101","query_1",TRUE,1.99218000454105e-10,6255,1223,415,0.339329517579722,0.0663469224620304,"GO:0036094","GO:MF","small molecule binding",25063,5395,0.110992243915485,0.000331572536685705
"102","query_1",TRUE,3.5493474740441e-12,2330,1223,197,0.16107931316435,0.084549356223176,"GO:0019899","GO:MF","enzyme binding",25063,3728,0.110892203771461,0.000422192766359166
"103","query_1",TRUE,1.63776898175572e-15,1990,1210,177,0.146280991735537,0.0889447236180905,"GO:0010647","GO:BP","positive regulation of cell communication",26944,4343,0.110625,0.000444048619560718
"104","query_1",TRUE,1.63776898175572e-15,1990,1210,177,0.146280991735537,0.0889447236180905,"GO:0023056","GO:BP","positive regulation of signaling",26944,6878,0.110625,0.000444048619560718
"105","query_1",TRUE,5.72271980034107e-14,4287,1233,305,0.247364152473642,0.0711453230697457,"GO:0012505","GO:CC","endomembrane system",26995,687,0.110507246376812,0.000355471019496711
"106","query_1",TRUE,2.73147823014711e-15,6425,1210,421,0.347933884297521,0.0655252918287938,"GO:0031323","GO:BP","regulation of cellular metabolic process",26944,7372,0.110281597904388,0.000327472279588209
"107","query_1",TRUE,3.19504385783282e-14,1591,1223,155,0.126737530662306,0.0974230043997486,"GO:0005102","GO:MF","signaling receptor binding",25063,1277,0.110163468372424,0.00048618070552662
"108","query_1",TRUE,1.95798126809454e-19,1045,1210,123,0.101652892561983,0.117703349282297,"GO:2000145","GO:BP","regulation of cell motility",26944,26166,0.109090909090909,0.000586818062546218
"109","query_1",TRUE,1.51674936437772e-14,6882,1210,441,0.364462809917355,0.0640802092414996,"GO:0019222","GO:BP","regulation of metabolic process",26944,5789,0.108996539792388,0.000320260275017157
"110","query_1",TRUE,2.38611499739352e-13,5663,1210,374,0.309090909090909,0.0660427335334628,"GO:0031326","GO:BP","regulation of cellular biosynthetic process",26944,7375,0.108831660119307,0.000330037371878875
"111","query_1",TRUE,7.6009783091045e-19,1089,1210,125,0.103305785123967,0.114784205693297,"GO:0040012","GO:BP","regulation of locomotion",26944,10241,0.108742931709439,0.000572331219523363
"112","query_1",TRUE,5.37113410884778e-13,5382,1210,358,0.295867768595041,0.0665180230397622,"GO:0010468","GO:BP","regulation of gene expression",26944,4208,0.108616504854369,0.000332403285035817
"113","query_1",TRUE,1.06469415109308e-13,6358,1210,411,0.339669421487603,0.0646429694872601,"GO:0060255","GO:BP","regulation of macromolecule metabolic process",26944,14938,0.108615221987315,0.00032306114187572
"114","query_1",TRUE,5.03988665012274e-25,633,1210,100,0.0826446280991736,0.157977883096367,"GO:0050865","GO:BP","regulation of cell activation",26944,13748,0.10851871947911,0.000786132620573091
"115","query_1",TRUE,1.05686165820169e-19,984,1210,119,0.0983471074380165,0.120934959349594,"GO:0030334","GO:BP","regulation of cell migration",26944,7017,0.108477666362808,0.000602821610394874
"116","query_1",TRUE,4.65892149518211e-13,5706,1210,375,0.309917355371901,0.065720294426919,"GO:0009889","GO:BP","regulation of biosynthetic process",26944,3787,0.108444187391556,0.000328427358436861
"117","query_1",TRUE,1.66120091465137e-14,1907,1210,169,0.139669421487603,0.0886208704771893,"GO:0022008","GO:BP","neurogenesis",26944,6799,0.108437600256657,0.000442402586353582
"118","query_1",TRUE,6.78804678448425e-13,5506,1210,364,0.300826446280992,0.0661096985107156,"GO:0010556","GO:BP","regulation of macromolecule biosynthetic process",26944,4258,0.108397855866587,0.000330366988713974
"119","query_1",TRUE,5.094603659721e-13,2529,1210,202,0.166942148760331,0.0798734677738236,"GO:0007399","GO:BP","nervous system development",26944,2932,0.10805028082375,0.000398890216328828
"120","query_1",TRUE,4.97811630231583e-12,5364,1210,353,0.291735537190083,0.0658090976882923,"GO:0051179","GO:BP","localization",26944,14002,0.107392759355035,0.00032886002953219
"121","query_1",TRUE,3.38029667162056e-17,1181,1210,128,0.105785123966942,0.108382726502964,"GO:0035295","GO:BP","tube development",26944,9257,0.10706817231284,0.000540529127341061
"122","query_1",TRUE,1.78931259976558e-11,4397,1210,300,0.247933884297521,0.0682283375028429,"GO:0006810","GO:BP","transport",26944,2519,0.107009095773141,0.000340907153936625
"123","query_1",TRUE,5.45411595800274e-14,1707,1210,155,0.128099173553719,0.0908025776215583,"GO:0043067","GO:BP","regulation of programmed cell death",26944,10863,0.106273568735002,0.000453209748395491
"124","query_1",TRUE,9.36154179071977e-14,1749,1210,157,0.129752066115702,0.0897655803316181,"GO:0051049","GO:BP","regulation of transport",26944,13898,0.106116931395742,0.000448052967280718
"125","query_1",TRUE,8.24714268705825e-11,4696,1210,313,0.258677685950413,0.0666524701873935,"GO:0051234","GO:BP","establishment of localization",26944,14032,0.105993904503894,0.000333047813110166
"126","query_1",TRUE,1.77606052024848e-17,1074,1210,121,0.1,0.112662942271881,"GO:0071345","GO:BP","cellular response to cytokine stimulus",26944,17097,0.105954465849387,0.000561732550312203
"127","query_1",TRUE,1.48146502338157e-17,1044,1210,119,0.0983471074380165,0.113984674329502,"GO:0030097","GO:BP","hemopoiesis",26944,6912,0.105590062111801,0.000568276784221962
"128","query_1",TRUE,1.2338732318173e-10,5561,1210,357,0.29504132231405,0.0641970868548822,"GO:0042221","GO:BP","response to chemical",26944,10394,0.105449712007089,0.000320810923746748
"129","query_1",TRUE,3.59395359934107e-24,592,1210,95,0.0785123966942149,0.160472972972973,"GO:0002250","GO:BP","adaptive immune response",26944,789,0.105438401775805,0.0007982857863115
"130","query_1",TRUE,1.61077785095558e-11,2546,1210,198,0.163636363636364,0.0777690494893951,"GO:0051128","GO:BP","regulation of cellular component organization",26944,13953,0.105431309904153,0.000388383793803513
"131","query_1",TRUE,1.15260702370497e-13,1658,1210,151,0.124793388429752,0.0910735826296743,"GO:0042981","GO:BP","regulation of apoptotic process",26944,10815,0.105299860529986,0.000454538613205701
"132","query_1",TRUE,2.43992948214014e-24,578,1210,94,0.0776859504132231,0.162629757785467,"GO:0002694","GO:BP","regulation of leukocyte activation",26944,1219,0.105145413870246,0.000808915279032744
"133","query_1",TRUE,2.51765521544458e-09,2284,1223,184,0.150449713818479,0.0805604203152364,"GO:0097367","GO:MF","carbohydrate derivative binding",25063,9101,0.104932991160536,0.000402263607277036
"134","query_1",TRUE,2.39274276158475e-18,927,1210,112,0.0925619834710744,0.120819848975189,"GO:0035239","GO:BP","tube morphogenesis",26944,9225,0.104819840898456,0.000602134351227118
"135","query_1",TRUE,6.9020156782356e-17,1050,1210,118,0.0975206611570248,0.112380952380952,"GO:1902533","GO:BP","positive regulation of intracellular signal transduction",26944,22897,0.104424778761062,0.000560290591391467
"136","query_1",TRUE,6.15240212737926e-13,1706,1210,152,0.125619834710744,0.0890973036342321,"GO:0030030","GO:BP","cell projection organization",26944,6891,0.104252400548697,0.000444698000321821
"137","query_1",TRUE,1.61559225930394e-08,2483,1223,193,0.157808667211774,0.0777285541683447,"GO:0043168","GO:MF","anion binding",25063,5722,0.104155423637345,0.000388164795062061
"138","query_1",TRUE,9.51498738295422e-09,2369,1223,187,0.152902698282911,0.0789362600253271,"GO:0042802","GO:MF","identical protein binding",25063,5644,0.104120267260579,0.000394172569594118
"139","query_1",TRUE,4.47340119534541e-10,3134,1210,226,0.186776859504132,0.0721123165283982,"GO:0065008","GO:BP","regulation of biological quality",26944,16385,0.104051565377532,0.000360213896924634
"140","query_1",TRUE,3.6856203575342e-11,2554,1233,197,0.159772911597729,0.077133907595928,"GO:0005576","GO:CC","extracellular region",26995,198,0.104040137311856,0.000385204622846545
"141","query_1",TRUE,2.40951100384136e-17,968,1210,113,0.0933884297520661,0.116735537190083,"GO:0009617","GO:BP","response to bacterium",26944,3580,0.10376492194674,0.000581859375402281
"142","query_1",TRUE,2.61285510751598e-09,5407,1210,343,0.283471074380165,0.0634362862955428,"GO:0080090","GO:BP","regulation of primary metabolic process",26944,18320,0.10367235907511,0.000317004080387799
"143","query_1",TRUE,1.5874866992786e-11,2260,1233,181,0.146796431467964,0.0800884955752212,"GO:0030054","GO:CC","cell junction",26995,868,0.103635843114801,0.000399897043081726
"144","query_1",TRUE,5.82973313790526e-10,2944,1210,215,0.177685950413223,0.0730298913043478,"GO:0051173","GO:BP","positive regulation of nitrogen compound metabolic process",26944,13997,0.10351468464131,0.00036477464561719
"145","query_1",TRUE,7.5426841152071e-15,1216,1210,125,0.103305785123967,0.102796052631579,"GO:0072359","GO:BP","circulatory system development",26944,17886,0.103050288540808,0.000512704825577818
"146","query_1",TRUE,4.05503338798814e-09,2038,1223,168,0.137367130008177,0.0824337585868499,"GO:0044877","GO:MF","protein-containing complex binding",25063,6047,0.103035878564857,0.000411551364917451
"147","query_1",TRUE,1.06728337196699e-08,5229,1210,331,0.273553719008264,0.0633008223369669,"GO:0051171","GO:BP","regulation of nitrogen compound metabolic process",26944,13995,0.102810995496195,0.000316321118496185
"148","query_1",TRUE,9.23515256095317e-21,668,1210,96,0.0793388429752066,0.143712574850299,"GO:0002521","GO:BP","leukocyte differentiation",26944,1050,0.10223642172524,0.000715323572147088
